id,commit_id,file_path,status,additions,deletions,changes,patch,previous_filename,file_type,blob_before_local_path,blob_after_local_path,metadata
d3a120a7-dada-4254-88dc-59c76d10a8b9,bbc82319-7a27-46f3-b582-de74b5be8bc1,content/HelloGitHub105.md,modified,1,1,2,"@@ -321,7 +321,7 @@ const result = await zerox({
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,,,{}
9ddce36d-3206-4446-8283-d157f8774863,bbc82319-7a27-46f3-b582-de74b5be8bc1,content/HelloGitHub106.md,modified,1,1,2,"@@ -432,7 +432,7 @@ Render( Point(0, 0), 50, 120, 120, 300, 800, 600 )
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,,,{}
310af748-baab-4a74-b5e2-126b96599b0e,bbc82319-7a27-46f3-b582-de74b5be8bc1,content/HelloGitHub107.md,modified,1,1,2,"@@ -252,7 +252,7 @@ if num := v.Export().(int64); num != 4 {
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,,,{}
594a70f1-00ac-44a0-8285-cc680955b582,bbc82319-7a27-46f3-b582-de74b5be8bc1,content/HelloGitHub108.md,modified,1,1,2,"@@ -289,7 +289,7 @@ ret = tf_fn(x1)
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,,,{}
49d70fbf-9821-4ad3-8d2c-5d799fbf7222,bbc82319-7a27-46f3-b582-de74b5be8bc1,content/HelloGitHub109.md,modified,1,1,2,"@@ -302,7 +302,7 @@ jsonpath ""$.id"" matches /\d{4}/     # Check the format of the id
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,,,{}
d3c80458-a639-46b3-94ee-7b5c19062768,bbc82319-7a27-46f3-b582-de74b5be8bc1,content/HelloGitHub11.md,modified,1,1,2,"@@ -176,7 +176,7 @@ print ifconfig(""eth0"")
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,,,{}
b37aae68-9350-45f7-bd16-541a689cd98d,bbc82319-7a27-46f3-b582-de74b5be8bc1,content/HelloGitHub110.md,modified,1,1,2,"@@ -295,7 +295,7 @@ if __name__ == ""__main__"":
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,,,{}
0a96fba9-f185-4917-9b58-ae9727f8a136,93ef1de8-d00f-4f39-bcd6-3acdd46740a8,docs/zh/docs/python-types.md,modified,1,1,2,"@@ -228,7 +228,7 @@ John Doe
 
 ## Pydantic 模型
 
-<a href=""https://docs.pydantic.dev/"" class=""external-link"" target=""_blank"">Pydantic</a> 是一个用来用来执行数据校验的 Python 库。
+<a href=""https://docs.pydantic.dev/"" class=""external-link"" target=""_blank"">Pydantic</a> 是一个用来执行数据校验的 Python 库。
 
 你可以将数据的""结构""声明为具有属性的类。
 ",,md,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\fastapi\fastapi\4b12a2818a7eb4ac45da8afedeb29d7030104f03\before\docs_zh_docs_python-types.md,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\fastapi\fastapi\4b12a2818a7eb4ac45da8afedeb29d7030104f03\after\docs_zh_docs_python-types.md,{}
1c2162aa-2ba6-4500-913b-37012f3e2c9a,f725793f-aea1-458b-95c8-50ff777db5db,src/transformers/models/qwen2_audio/processing_qwen2_audio.py,modified,1,1,2,"@@ -248,7 +248,7 @@ def default_chat_template(self):
                     ""{{ message['content'] }}<|im_end|>\n""
                 ""{% else %}""
                     ""{% for content in message['content'] %}""
-                        ""{% if 'audio' in content or 'audio_url' in content or message['type'] == 'audio' %}""
+                        ""{% if 'audio' in content or 'audio_url' in content or message['type'] == 'audio' or content['type'] == 'audio' %}""
                             ""{% set audio_count.value = audio_count.value + 1 %}""
                             ""Audio {{ audio_count.value }}: <|audio_bos|><|AUDIO|><|audio_eos|>\n""
                         ""{% elif 'text' in content %}""",,py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\d7b87b415a5dd4a3152051e1a0abd098a02c5bfa\before\src_transformers_models_qwen2_audio_processing_qwen2_audio.py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\d7b87b415a5dd4a3152051e1a0abd098a02c5bfa\after\src_transformers_models_qwen2_audio_processing_qwen2_audio.py,{}
818f0a00-e919-4cb8-b0eb-dbc6a7ab4a9b,7f59fa07-03a0-4a22-a958-7efe8faabf58,src/transformers/models/auto/modeling_auto.py,modified,0,5,5,"@@ -1529,11 +1529,6 @@
 MODEL_FOR_MASK_GENERATION_MAPPING_NAMES = OrderedDict(
     [
         (""sam"", ""SamModel""),
-    ]
-)
-
-MODEL_FOR_MASK_GENERATION_MAPPING_NAMES = OrderedDict(
-    [
         (""sam_hq"", ""SamHQModel""),
     ]
 )",,py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\237ff80387ef453b1bb341c0b5d6cbcb5e60758d\before\src_transformers_models_auto_modeling_auto.py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\237ff80387ef453b1bb341c0b5d6cbcb5e60758d\after\src_transformers_models_auto_modeling_auto.py,{}
0898fb6b-f83f-495c-acbb-fae7a36ccc48,71efd503-edb0-4afe-909f-873cca442bb7,docs/source/en/internal/import_utils.md,modified,1,1,2,"@@ -38,7 +38,7 @@ However, no method can be called on that object:
 ```python
 >>> DetrImageProcessorFast.from_pretrained()
 ImportError: 
-DetrImageProcessorFast requires the Torchvision library but it was not found in your environment. Checkout the instructions on the
+DetrImageProcessorFast requires the Torchvision library but it was not found in your environment. Check out the instructions on the
 installation page: https://pytorch.org/get-started/locally/ and follow the ones that match your environment.
 Please note that you may need to restart your runtime after installation.
 ```",,md,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\before\docs_source_en_internal_import_utils.md,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\after\docs_source_en_internal_import_utils.md,{}
75666937-25dc-4a34-af3c-506d670dbcfe,71efd503-edb0-4afe-909f-873cca442bb7,examples/flax/question-answering/run_qa.py,modified,1,1,2,"@@ -546,7 +546,7 @@ def main():
     # region Tokenizer check: this script requires a fast tokenizer.
     if not isinstance(tokenizer, PreTrainedTokenizerFast):
         raise ValueError(
-            ""This example script only works for models that have a fast tokenizer. Checkout the big table of models at""
+            ""This example script only works for models that have a fast tokenizer. Check out the big table of models at""
             "" https://huggingface.co/transformers/index.html#supported-frameworks to find the model types that meet""
             "" this requirement""
         )",,py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\before\examples_flax_question-answering_run_qa.py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\after\examples_flax_question-answering_run_qa.py,{}
56fd46e2-eeb1-44ad-b56c-e2c157ae65de,71efd503-edb0-4afe-909f-873cca442bb7,examples/modular-transformers/configuration_my_new_model.py,modified,1,1,2,"@@ -36,7 +36,7 @@ class MyNewModelConfig(PretrainedConfig):
             `num_key_value_heads=num_attention_heads`, the model will use Multi Head Attention (MHA), if
             `num_key_value_heads=1` the model will use Multi Query Attention (MQA) otherwise GQA is used. When
             converting a multi-head checkpoint to a GQA checkpoint, each group key and value head should be constructed
-            by meanpooling all the original heads within that group. For more details checkout [this
+            by meanpooling all the original heads within that group. For more details, check out [this
             paper](https://arxiv.org/pdf/2305.13245.pdf). If it is not specified, will default to
             `num_attention_heads`.
         hidden_act (`str` or `function`, *optional*, defaults to `""silu""`):",,py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\before\examples_modular-transformers_configuration_my_new_model.py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\after\examples_modular-transformers_configuration_my_new_model.py,{}
559e461b-58ea-45d6-ada1-839ecacc2634,71efd503-edb0-4afe-909f-873cca442bb7,examples/modular-transformers/configuration_new_model.py,modified,1,1,2,"@@ -34,7 +34,7 @@ class NewModelConfig(PretrainedConfig):
             `num_key_value_heads=num_attention_heads`, the model will use Multi Head Attention (MHA), if
             `num_key_value_heads=1` the model will use Multi Query Attention (MQA) otherwise GQA is used. When
             converting a multi-head checkpoint to a GQA checkpoint, each group key and value head should be constructed
-            by meanpooling all the original heads within that group. For more details checkout [this
+            by meanpooling all the original heads within that group. For more details, check out [this
             paper](https://arxiv.org/pdf/2305.13245.pdf). If it is not specified, will default to
             `num_attention_heads`.
         head_dim (`int`, *optional*, defaults to 256):",,py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\before\examples_modular-transformers_configuration_new_model.py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\after\examples_modular-transformers_configuration_new_model.py,{}
bb5f7f30-f1dd-44f8-8512-462d0fc60055,71efd503-edb0-4afe-909f-873cca442bb7,examples/pytorch/question-answering/run_qa.py,modified,1,1,2,"@@ -357,7 +357,7 @@ def main():
     # Tokenizer check: this script requires a fast tokenizer.
     if not isinstance(tokenizer, PreTrainedTokenizerFast):
         raise ValueError(
-            ""This example script only works for models that have a fast tokenizer. Checkout the big table of models at""
+            ""This example script only works for models that have a fast tokenizer. Check out the big table of models at""
             "" https://huggingface.co/transformers/index.html#supported-frameworks to find the model types that meet""
             "" this requirement""
         )",,py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\before\examples_pytorch_question-answering_run_qa.py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\after\examples_pytorch_question-answering_run_qa.py,{}
a38030f0-3349-4b74-aa11-755fe95ede66,71efd503-edb0-4afe-909f-873cca442bb7,examples/pytorch/token-classification/run_ner.py,modified,1,1,2,"@@ -399,7 +399,7 @@ def get_label_list(labels):
     # Tokenizer check: this script requires a fast tokenizer.
     if not isinstance(tokenizer, PreTrainedTokenizerFast):
         raise ValueError(
-            ""This example script only works for models that have a fast tokenizer. Checkout the big table of models at""
+            ""This example script only works for models that have a fast tokenizer. Check out the big table of models at""
             "" https://huggingface.co/transformers/index.html#supported-frameworks to find the model types that meet""
             "" this requirement""
         )",,py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\before\examples_pytorch_token-classification_run_ner.py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\after\examples_pytorch_token-classification_run_ner.py,{}
8b562743-87b1-484a-8be9-99135750a9b1,71efd503-edb0-4afe-909f-873cca442bb7,examples/tensorflow/question-answering/run_qa.py,modified,1,1,2,"@@ -378,7 +378,7 @@ def main():
     # region Tokenizer check: this script requires a fast tokenizer.
     if not isinstance(tokenizer, PreTrainedTokenizerFast):
         raise ValueError(
-            ""This example script only works for models that have a fast tokenizer. Checkout the big table of models at""
+            ""This example script only works for models that have a fast tokenizer. Check out the big table of models at""
             "" https://huggingface.co/transformers/index.html#supported-frameworks to find the model types that meet""
             "" this requirement""
         )",,py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\before\examples_tensorflow_question-answering_run_qa.py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\after\examples_tensorflow_question-answering_run_qa.py,{}
aea7fef9-a479-424b-955e-f2ae3e08001f,71efd503-edb0-4afe-909f-873cca442bb7,src/transformers/models/aria/configuration_aria.py,modified,1,1,2,"@@ -49,7 +49,7 @@ class AriaTextConfig(PretrainedConfig):
             `num_key_value_heads=num_attention_heads`, the model will use Multi Head Attention (MHA), if
             `num_key_value_heads=1` the model will use Multi Query Attention (MQA) otherwise GQA is used. When
             converting a multi-head checkpoint to a GQA checkpoint, each group key and value head should be constructed
-            by meanpooling all the original heads within that group. For more details checkout [this
+            by meanpooling all the original heads within that group. For more details, check out [this
             paper](https://arxiv.org/pdf/2305.13245.pdf). If it is not specified, will default to
             `num_attention_heads`.
         hidden_act (`str` or `function`, *optional*, defaults to `""silu""`):",,py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\before\src_transformers_models_aria_configuration_aria.py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\after\src_transformers_models_aria_configuration_aria.py,{}
643e145d-6334-4c20-adb5-0e4ff42765d5,71efd503-edb0-4afe-909f-873cca442bb7,src/transformers/models/aria/modular_aria.py,modified,1,1,2,"@@ -120,7 +120,7 @@ class AriaTextConfig(LlamaConfig):
             `num_key_value_heads=num_attention_heads`, the model will use Multi Head Attention (MHA), if
             `num_key_value_heads=1` the model will use Multi Query Attention (MQA) otherwise GQA is used. When
             converting a multi-head checkpoint to a GQA checkpoint, each group key and value head should be constructed
-            by meanpooling all the original heads within that group. For more details checkout [this
+            by meanpooling all the original heads within that group. For more details, check out [this
             paper](https://arxiv.org/pdf/2305.13245.pdf). If it is not specified, will default to
             `num_attention_heads`.
         hidden_act (`str` or `function`, *optional*, defaults to `""silu""`):",,py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\before\src_transformers_models_aria_modular_aria.py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\after\src_transformers_models_aria_modular_aria.py,{}
d36e463a-25fc-4c5a-a462-4940672a4a91,71efd503-edb0-4afe-909f-873cca442bb7,src/transformers/models/bamba/configuration_bamba.py,modified,1,1,2,"@@ -53,7 +53,7 @@ class BambaConfig(PretrainedConfig):
             `num_key_value_heads=num_attention_heads`, the model will use Multi Head Attention (MHA), if
             `num_key_value_heads=1` the model will use Multi Query Attention (MQA) otherwise GQA is used. When
             converting a multi-head checkpoint to a GQA checkpoint, each group key and value head should be constructed
-            by meanpooling all the original heads within that group. For more details checkout [this
+            by meanpooling all the original heads within that group. For more details, check out [this
             paper](https://arxiv.org/pdf/2305.13245.pdf). If it is not specified, will default to `8`.
         hidden_act (`str` or `function`, *optional*, defaults to `""silu""`):
             The non-linear activation function (function or string) in the decoder.",,py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\before\src_transformers_models_bamba_configuration_bamba.py,C:\Users\Emily\PycharmProjects\github_collector\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\after\src_transformers_models_bamba_configuration_bamba.py,{}
